frame,elapsed_seconds,interval_ms,cpu_active_ms,fence_ms,acquire_ms,present_ms,gpu_frame_ms,gpu_shadow_ms,submitted,width,height,action,character_deformation_ms,character_upload_ms,route_decision_ms,actor_physics_ms,character_pose_ms,world_player_doors_ms,character_audio_ms
353,5.919168,16.768300,0.644300,0.007500,16.044200,0.071800,9.373680,1.654160,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000100,0.000200,0.019800,0.006800
354,5.935937,17.079500,0.625700,0.007000,16.373600,0.072800,9.636760,1.738040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000100,0.019600,0.006900
355,5.953016,16.450300,0.730300,0.008700,15.272200,0.438700,9.379760,1.664040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000400,0.019400,0.010300
356,5.969467,16.283100,0.685900,0.011000,15.473800,0.111500,9.480080,1.766000,1,1920,1080,"scripted-0",0.000000,0.000000,0.001100,0.000500,0.000600,0.043000,0.020000
357,5.985750,17.812800,0.674800,0.007000,16.979500,0.150600,9.320280,1.664920,1,1920,1080,"scripted-0",0.000000,0.000000,0.000700,0.000300,0.000300,0.041200,0.012500
358,6.003563,15.694000,0.782800,0.009400,14.729800,0.171300,9.493800,1.763720,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000300,0.000300,0.042400,0.015300
359,6.019256,16.841600,0.721300,0.008000,15.955500,0.156200,9.350280,1.656840,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000400,0.000500,0.036900,0.018100
360,6.036098,16.652500,0.703500,0.007800,15.779500,0.161000,9.488880,1.742240,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000600,0.000400,0.033700,0.009200
361,6.052751,16.562100,0.772000,0.008900,15.696600,0.083600,9.367040,1.671080,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000400,0.000300,0.045100,0.015200
362,6.069312,16.550900,0.659200,0.007100,15.723700,0.160400,9.433720,1.762760,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000500,0.000100,0.024100,0.007600
363,6.085864,16.691900,0.595100,0.010300,16.018200,0.067100,9.412800,1.678200,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000700,0.000300,0.040300,0.015900
364,6.102555,16.645700,0.682300,0.007600,15.827200,0.128200,9.492000,1.754440,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000300,0.027500,0.006400
365,6.119202,16.675400,0.697900,0.008100,15.807900,0.160200,9.369760,1.663800,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000500,0.000600,0.037800,0.013100
366,6.135877,16.724100,0.654900,0.010600,15.994100,0.063600,9.502640,1.766000,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000500,0.000400,0.039300,0.016000
367,6.152600,16.534600,0.525900,0.007700,15.873200,0.127400,9.409240,1.675320,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000200,0.020400,0.006100
368,6.169136,16.789500,0.723500,0.009000,15.932800,0.123100,9.447080,1.755840,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000400,0.000500,0.036900,0.010200
369,6.185924,16.054700,0.336500,0.006300,15.646500,0.065000,9.545360,1.843640,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000300,0.000200,0.026800,0.011500
370,6.201979,17.059700,0.391600,0.006600,16.585900,0.075200,9.467080,1.750520,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000200,0.022000,0.006100
371,6.219039,17.175000,0.321300,0.006000,16.785100,0.062000,9.371520,1.672520,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000200,0.000100,0.021100,0.007300
372,6.236214,16.332900,0.653400,0.006600,15.520600,0.151800,9.459160,1.753320,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000400,0.000100,0.020600,0.006700
373,6.252547,17.108600,0.690100,0.007500,16.322600,0.088000,9.371760,1.657640,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000400,0.036000,0.008000
374,6.269655,16.567300,0.671600,0.007500,15.722900,0.164900,9.503320,1.757680,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000200,0.018900,0.007500
375,6.286224,16.274000,0.667000,0.009200,15.479700,0.116700,9.352560,1.664200,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.001300,0.000200,0.046700,0.016100
376,6.302497,16.590200,0.367900,0.008800,16.146400,0.066500,9.458000,1.738920,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000700,0.000300,0.034000,0.014000
377,6.319087,16.152500,0.314800,0.004900,15.766400,0.065900,9.547760,1.838040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000200,0.019500,0.005600
378,6.335239,17.643200,0.618100,0.007700,16.947400,0.069600,9.447960,1.750400,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000200,0.020300,0.006800
379,6.352883,16.579700,0.314700,0.004800,16.196000,0.063800,9.441480,1.662040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000400,0.000100,0.019500,0.006600
380,6.369463,16.299300,0.679500,0.007100,15.458200,0.153500,9.478440,1.752880,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.019400,0.005900
381,6.385762,17.071900,0.818000,0.007200,16.137200,0.108900,9.366960,1.666080,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000200,0.032400,0.009100
382,6.402833,16.890900,0.824900,0.007800,15.834700,0.223100,9.429440,1.727760,1,1920,1080,"scripted-0",0.000000,0.000000,0.001100,0.001200,0.000500,0.024100,0.012500
383,6.419725,16.256600,0.571000,0.011300,15.610400,0.063400,9.379680,1.652400,1,1920,1080,"scripted-0",0.000000,0.000000,0.000800,0.001100,0.000800,0.035900,0.015900
384,6.435981,16.331600,0.325400,0.006100,15.728100,0.271500,9.489720,1.757840,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.020900,0.006300
385,6.452313,18.118700,0.610700,0.010100,17.369500,0.127600,9.342520,1.659720,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000500,0.000300,0.038500,0.015200
386,6.470432,15.033500,0.565600,0.007400,14.336700,0.123100,9.447200,1.751720,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000500,0.000200,0.031200,0.015000
387,6.485465,17.373700,0.690200,0.008600,16.517900,0.156500,9.364680,1.667240,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000500,0.000200,0.028700,0.010600
388,6.502839,16.337900,0.799200,0.009900,15.439800,0.087900,9.506760,1.758360,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000600,0.000200,0.044600,0.015000
389,6.519176,16.759100,0.540800,0.007200,16.087300,0.123400,9.431920,1.720400,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000100,0.000100,0.023700,0.011200
390,6.535936,17.175900,0.688600,0.009000,16.403900,0.073700,9.490640,1.746040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000200,0.024700,0.010700
391,6.553111,16.188000,0.571000,0.008100,15.537800,0.070700,9.391640,1.664840,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000100,0.019900,0.006500
392,6.569299,16.616100,0.709200,0.007800,15.748500,0.150100,9.469920,1.762320,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000300,0.020200,0.006500
393,6.585916,16.528100,0.648300,0.009600,15.787100,0.082100,9.343440,1.663480,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000800,0.000200,0.042400,0.014700
394,6.602444,17.043600,0.545400,0.007200,16.423400,0.067200,9.493520,1.755240,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000100,0.020600,0.009100
395,6.619487,15.901900,0.428700,0.006200,15.394600,0.072000,9.352160,1.665080,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.019500,0.006200
396,6.635389,17.135100,0.601700,0.007500,16.444100,0.081000,9.627560,1.744720,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.019200,0.006000
397,6.652524,16.628100,0.661500,0.006400,15.786700,0.173100,9.335400,1.652320,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000900,0.000100,0.020800,0.006000
398,6.669153,17.216900,0.390200,0.007500,16.495700,0.322600,9.512160,1.759800,1,1920,1080,"scripted-0",0.000000,0.000000,0.000800,0.000600,0.000400,0.041600,0.017700
399,6.686370,15.879900,0.620600,0.010900,15.040600,0.206600,9.401520,1.717960,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.001100,0.000100,0.035300,0.013400
400,6.702249,17.254500,0.689400,0.009200,16.405500,0.149800,9.482120,1.742040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000500,0.000200,0.024500,0.011700
401,6.719504,16.475400,0.578200,0.007500,15.771300,0.118000,9.372600,1.655280,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000100,0.000200,0.021200,0.008000
402,6.735979,16.597700,0.705200,0.009400,15.814700,0.067800,9.513880,1.748720,1,1920,1080,"scripted-0",0.000000,0.000000,0.000700,0.000200,0.000400,0.040200,0.013100
403,6.752577,16.597700,0.656900,0.006600,15.766300,0.167500,9.367000,1.662240,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000500,0.000400,0.021400,0.006500
404,6.769175,17.053100,0.777600,0.009400,16.113500,0.151900,9.462880,1.749640,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000300,0.000300,0.042200,0.015600
405,6.786228,16.186300,0.589200,0.008300,15.467000,0.121100,9.424480,1.709690,1,1920,1080,"scripted-0",0.000000,0.000000,0.000900,0.000600,0.000400,0.046400,0.015300
406,6.802414,16.975400,0.840000,0.008800,15.941100,0.184900,9.453840,1.744120,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000500,0.000200,0.026900,0.010000
407,6.819390,16.565000,0.596700,0.010200,15.887200,0.070000,9.382960,1.647840,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000300,0.000300,0.042600,0.016500
408,6.835954,16.781700,0.584100,0.006500,16.109300,0.081300,9.521400,1.755520,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000500,0.000200,0.019900,0.006100
409,6.852736,16.340000,0.599900,0.007600,15.662500,0.069600,9.400560,1.645440,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000100,0.000100,0.019500,0.006800
410,6.869076,16.878700,0.562800,0.008500,16.244500,0.062600,9.539880,1.771880,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000100,0.019800,0.009000
411,6.885955,16.840600,0.565100,0.007100,15.646700,0.621300,9.449840,1.685200,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000500,0.000100,0.023800,0.008400
412,6.902796,16.346400,0.369700,0.011100,15.887300,0.077500,9.498960,1.775040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000800,0.000100,0.039100,0.021000
413,6.919142,16.532200,0.570200,0.007300,15.786700,0.167500,9.464960,1.699280,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000300,0.000100,0.020600,0.007000
414,6.935674,16.506200,0.588300,0.008300,15.766900,0.142100,9.518760,1.764040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000700,0.000200,0.039200,0.016100
415,6.952180,16.600400,0.360600,0.006400,15.933700,0.299200,9.548800,1.795040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000800,0.000300,0.038100,0.016200
416,6.968781,17.409500,0.424700,0.009700,16.860100,0.114200,9.495280,1.776400,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000500,0.000100,0.025300,0.010900
417,6.986190,15.929300,0.508600,0.007400,15.326000,0.086700,9.383440,1.668440,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000600,0.000300,0.036400,0.010100
418,7.002119,16.902900,0.670100,0.008200,16.083000,0.141200,9.464120,1.756080,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000600,0.000600,0.028500,0.010900
419,7.019022,16.569800,0.670200,0.007500,15.721000,0.170700,9.458680,1.698640,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000200,0.024000,0.008700
420,7.035592,16.553200,0.579500,0.008300,15.887900,0.076600,9.493600,1.771400,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.001100,0.000200,0.042700,0.017300
421,7.052145,16.766000,0.555700,0.006900,16.067400,0.135600,9.402160,1.674200,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000100,0.023000,0.007300
422,7.068911,16.868700,0.599300,0.010900,16.118400,0.139400,9.527120,1.765760,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000300,0.000800,0.025800,0.016600
423,7.085780,16.443000,0.505300,0.009300,15.861500,0.066300,9.402680,1.678320,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000600,0.000500,0.037300,0.013600
424,7.102223,16.932900,0.739700,0.007500,15.998100,0.187300,9.511840,1.753280,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000200,0.020200,0.005800
425,7.119156,16.577600,0.730100,0.006800,15.665200,0.174500,9.395800,1.646680,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000800,0.000200,0.041900,0.013900
426,7.135734,16.524500,0.748000,0.010900,15.596100,0.168000,9.482800,1.762920,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000500,0.000400,0.041200,0.016400
427,7.152258,16.862100,0.775400,0.007700,15.925700,0.152500,9.375960,1.679360,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000400,0.000500,0.040000,0.009200
428,7.169120,16.454800,0.651900,0.011200,15.713200,0.077800,9.538400,1.741160,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.001000,0.000300,0.039000,0.016000
429,7.185575,16.891900,0.663600,0.016300,16.128700,0.082900,9.352720,1.669440,1,1920,1080,"scripted-0",0.000000,0.000000,0.000700,0.000200,0.000200,0.018900,0.006200
430,7.202467,16.906100,0.574800,0.006100,16.170600,0.154200,9.545080,1.779640,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000200,0.018800,0.010800
431,7.219373,16.505600,0.375600,0.007100,16.059800,0.062500,9.368240,1.644480,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.026500,0.007500
432,7.235879,16.683500,0.654100,0.007600,15.921400,0.099800,9.469480,1.746200,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000100,0.019100,0.006200
433,7.252562,16.282300,0.468900,0.005200,15.559400,0.248100,9.419040,1.653760,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000200,0.019600,0.006600
434,7.268844,16.958200,0.665100,0.013100,16.201900,0.077500,9.480720,1.744880,1,1920,1080,"scripted-0",0.000000,0.000000,0.000700,0.000200,0.000200,0.041900,0.023900
435,7.285802,16.574100,0.336200,0.006300,16.157500,0.073700,9.382960,1.692120,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000200,0.022300,0.006100
436,7.302377,16.644000,0.318600,0.007700,16.249700,0.067500,9.511600,1.756400,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000500,0.000100,0.019300,0.006000
437,7.319020,16.106800,0.313800,0.004200,15.722900,0.065400,9.599760,1.893840,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000500,0.000100,0.019800,0.005800
438,7.335127,17.707300,0.607500,0.009200,17.017400,0.072800,9.456240,1.749160,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000100,0.020100,0.006900
439,7.352835,15.931600,0.512800,0.006000,15.342200,0.070200,9.410080,1.663480,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000100,0.000200,0.020300,0.006400
440,7.368766,17.046200,0.684600,0.007400,16.238700,0.115100,9.452920,1.744200,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000300,0.000200,0.019500,0.006200
441,7.385812,17.068800,0.680700,0.007700,16.310300,0.069700,9.569560,1.675800,1,1920,1080,"scripted-0",0.000000,0.000000,0.000800,0.000900,0.000300,0.036200,0.009400
442,7.402881,16.103900,0.637100,0.006500,15.380000,0.079800,9.452480,1.727040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000600,0.000100,0.020400,0.007100
443,7.418985,17.099600,0.541500,0.008000,16.465800,0.084000,9.358320,1.672680,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000100,0.019800,0.010200
444,7.436085,16.304400,0.330600,0.006800,15.903300,0.063200,9.844400,2.006120,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.020800,0.009000
445,7.452389,16.952000,0.354100,0.006900,16.054400,0.536100,9.528560,1.684560,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.018800,0.005700
446,7.469342,15.722900,0.547300,0.006500,15.105000,0.062700,9.440080,1.739240,1,1920,1080,"scripted-0",0.000000,0.000000,0.000700,0.000500,0.000400,0.052700,0.015800
447,7.485064,18.114300,0.391100,0.007000,17.647600,0.068100,9.346680,1.657280,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.019800,0.005700
448,7.503178,15.895900,0.659500,0.006600,15.139400,0.089900,9.465200,1.746880,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000700,0.000200,0.019900,0.009000
449,7.519074,17.072100,0.652100,0.009900,16.337600,0.072100,9.361400,1.647160,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000100,0.000200,0.020300,0.007100
450,7.536146,16.268800,0.328600,0.007600,15.866800,0.065300,9.469880,1.751920,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000600,0.000100,0.019700,0.006800
451,7.552415,16.589300,0.633300,0.007400,15.808300,0.139800,9.367560,1.668400,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000400,0.000200,0.020400,0.006400
452,7.569005,17.121500,0.655200,0.007300,16.335000,0.123400,9.430800,1.752880,1,1920,1080,"scripted-0",0.000000,0.000000,0.000800,0.001800,0.000100,0.028000,0.016400
453,7.586126,16.237500,0.518900,0.008700,15.647700,0.061700,9.421480,1.665800,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000400,0.000300,0.021700,0.008800
454,7.602363,16.513900,0.546500,0.005200,15.858300,0.103500,9.478680,1.747560,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000100,0.020700,0.005500
455,7.618877,17.149400,0.550900,0.007000,16.471200,0.120000,9.423760,1.727000,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000300,0.000400,0.027800,0.010500
456,7.636027,16.363400,0.703800,0.008300,15.570600,0.080200,9.526000,1.750280,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000500,0.000300,0.025000,0.013800
457,7.652390,16.670700,0.686900,0.007100,15.810000,0.166100,9.354280,1.662360,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000200,0.041000,0.006900
458,7.669061,17.494600,0.738400,0.010300,16.140900,0.604300,9.428720,1.729800,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000700,0.000300,0.040000,0.016500
459,7.686556,15.322700,0.529000,0.007200,14.723500,0.062100,9.596600,1.864640,1,1920,1080,"scripted-0",0.000000,0.000000,0.000900,0.001300,0.000400,0.045200,0.019100
460,7.701878,16.433500,0.285500,0.003000,16.086400,0.058100,9.474200,1.750240,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000100,0.019200,0.006100
461,7.718311,18.532600,0.613600,0.007100,17.752100,0.159500,9.330320,1.664720,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000100,0.016600,0.005800
462,7.736845,14.895600,0.433500,0.007000,14.307500,0.146500,9.495000,1.752720,1,1920,1080,"scripted-0",0.000000,0.000000,0.000700,0.000700,0.000300,0.046600,0.017400
463,7.751740,17.522200,0.605300,0.009900,16.779100,0.127300,9.351080,1.658400,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000800,0.000200,0.043300,0.014700
464,7.769262,16.433800,0.586500,0.009300,15.760900,0.076500,9.453320,1.728560,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000800,0.000400,0.038900,0.012300
465,7.785696,16.643700,0.563500,0.007300,15.946700,0.125800,9.365000,1.651600,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000300,0.000100,0.019400,0.006500
466,7.802340,17.039800,0.719700,0.008500,16.153900,0.157100,9.541200,1.746600,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000700,0.000200,0.038900,0.014000
467,7.819380,16.456200,0.615400,0.011100,15.752700,0.076000,9.366440,1.660880,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000400,0.000200,0.045200,0.015700
468,7.835836,16.926600,0.661400,0.009200,16.176100,0.079300,9.480840,1.759040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000300,0.000200,0.018700,0.006300
469,7.852762,16.551400,0.623100,0.007200,15.788600,0.132100,9.363080,1.659280,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000400,0.000200,0.020300,0.006200
470,7.869314,16.789500,0.478700,0.011600,16.231400,0.066700,9.510800,1.766000,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000500,0.000300,0.037900,0.012500
471,7.886103,16.065200,0.544100,0.006100,15.374900,0.139600,9.337120,1.650760,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000100,0.019200,0.006300
472,7.902168,17.211200,0.590000,0.009200,16.490300,0.121200,9.622200,1.750120,1,1920,1080,"scripted-0",0.000000,0.000000,0.000700,0.000500,0.000200,0.032900,0.013400
473,7.919380,16.242000,0.635200,0.009100,15.478100,0.118400,9.369920,1.660520,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000900,0.000400,0.040800,0.012300
474,7.935622,16.934900,0.781200,0.008800,15.973000,0.171200,10.079720,2.365240,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000300,0.000200,0.034300,0.013900
475,7.952557,16.526700,0.538500,0.009500,15.903700,0.074200,9.385560,1.673200,1,1920,1080,"scripted-0",0.000000,0.000000,0.000700,0.000600,0.000500,0.046100,0.018300
476,7.969083,16.264800,0.336300,0.007000,15.844900,0.075700,9.479720,1.754600,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000200,0.019200,0.006400
477,7.985348,17.372900,0.672300,0.008200,16.535600,0.156400,9.363120,1.667040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000200,0.025500,0.007400
478,8.002721,16.772300,0.680500,0.008700,15.949100,0.133100,9.471520,1.743120,1,1920,1080,"scripted-0",0.000000,0.000000,0.000800,0.000700,0.000400,0.044100,0.017200
479,8.019493,16.463300,0.868400,0.008600,15.404400,0.181300,9.403240,1.660440,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000900,0.000200,0.039000,0.014800
480,8.035957,17.148100,0.707200,0.008400,16.302300,0.129300,9.463320,1.740000,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000700,0.000400,0.037000,0.010800
481,8.053104,15.981700,0.612400,0.007700,15.289100,0.072100,9.331440,1.642760,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000200,0.019500,0.006600
482,8.069086,16.682000,0.657400,0.007700,15.853500,0.162900,9.460960,1.748480,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000500,0.000100,0.019200,0.007200
483,8.085769,17.116800,0.651100,0.012800,16.329900,0.121900,9.381600,1.662720,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000700,0.000200,0.042700,0.016500
484,8.102885,16.299800,0.712700,0.008400,15.485100,0.092600,9.466040,1.754760,1,1920,1080,"scripted-0",0.000000,0.000000,0.000700,0.000800,0.000300,0.037500,0.012200
485,8.119185,16.256100,0.537700,0.006800,15.642200,0.068800,9.351400,1.667800,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000600,0.000300,0.023500,0.010400
486,8.135441,16.942300,0.709500,0.009000,16.139100,0.084200,9.477920,1.756240,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000600,0.000100,0.020000,0.007400
487,8.152384,16.764800,0.725500,0.007600,15.775700,0.254900,9.384040,1.647240,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000200,0.000200,0.044700,0.009700
488,8.169148,16.452000,0.648400,0.009600,15.720700,0.072600,9.497320,1.734120,1,1920,1080,"scripted-0",0.000000,0.000000,0.001000,0.000800,0.000300,0.041500,0.018600
489,8.185600,16.811600,0.752500,0.007200,15.976200,0.075300,9.415080,1.664080,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000100,0.019200,0.009500
490,8.202411,16.778600,0.559400,0.006600,15.727200,0.485000,9.438120,1.753520,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.020600,0.010300
491,8.219191,16.634900,0.435700,0.012400,16.117500,0.068200,9.369560,1.670360,1,1920,1080,"scripted-0",0.000000,0.000000,0.000700,0.000400,0.000400,0.048000,0.013900
492,8.235825,15.905900,0.331200,0.004900,15.472900,0.096500,9.498920,1.756920,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.019200,0.006600
493,8.251731,16.683500,0.332300,0.005200,16.253200,0.092300,9.411440,1.682200,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000400,0.000200,0.026800,0.010000
494,8.268414,17.436800,0.471900,0.009000,16.892800,0.062700,9.459640,1.757720,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000200,0.022000,0.007900
495,8.285851,16.010300,0.385100,0.007500,15.544200,0.073000,9.372680,1.638440,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.019800,0.006600
496,8.301861,16.965900,0.516200,0.007000,16.376700,0.065600,9.461240,1.749000,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000800,0.000200,0.020000,0.007000
497,8.318827,16.544900,0.531500,0.006000,15.889200,0.117800,9.413600,1.708280,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000200,0.021800,0.010500
498,8.335373,17.119400,0.546600,0.007600,16.445100,0.119400,9.478560,1.739040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000900,0.000200,0.024900,0.010100
499,8.352492,16.771700,0.332100,0.018400,16.356400,0.064200,9.386680,1.663920,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000100,0.026200,0.011000
500,8.369263,16.858200,0.405800,0.009500,16.378500,0.064000,9.471040,1.757680,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000100,0.019700,0.006000
501,8.386121,16.476300,0.691400,0.012100,15.615800,0.156600,9.403520,1.676320,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000500,0.000300,0.019100,0.006000
502,8.402598,16.405200,0.620500,0.008300,15.711200,0.064500,9.506560,1.740520,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000200,0.000200,0.040000,0.014800
